,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id
0,tailwindcss,tailwindlabs/tailwindcss,['css'],css-frameworks,https://github.com/tailwindlabs/tailwindcss,https://github.com/tailwindlabs/tailwindcss,MIT,2017-10-06 14:59:14,2023-06-15 16:13:11,2023-06-12 20:07:06,5192.0,111.0,3447.0,591.0,2239.0,13.0,2867.0,69385.0,2023-04-25 22:21:44,3.3.2,1202244.0,37570.0,100.0,A utility-first CSS framework for rapid UI development.,5164424.0,5164424.0,267.0,44,True,1,,,,,
1,vuex,vuejs/vuex,['vue3'],state-management,https://github.com/vuejs/vuex,https://github.com/vuejs/vuex,MIT,2015-07-16 04:21:26,2023-05-28 16:22:06,2023-03-09 01:26:52,1209.0,,9444.0,771.0,962.0,87.0,1164.0,28064.0,2021-06-17 15:52:07,4.0.2,,7461197.0,51.0,Centralized State Management for Vue.js.,1189197.0,1189197.0,334.0,43,True,1,vuex,https://www.npmjs.com/package/vuex,7461197.0,,
2,Quasar Framework,quasarframework/quasar,"['vue3', 'javascript']",ui-frameworks,https://github.com/quasarframework/quasar,https://github.com/quasarframework/quasar,MIT,2015-10-05 15:45:36,2023-06-14 05:26:09,2023-06-14 05:26:09,13116.0,300.0,3131.0,469.0,4434.0,388.0,6874.0,23691.0,2023-05-25 12:51:29,@quasar/icongenie-v3.1.0,,493694.0,100.0,Quasar Framework - Build high-performance VueJS user interfaces in record time.,36377.0,36377.0,663.0,43,True,1,quasar,https://www.npmjs.com/package/quasar,493694.0,,
3,Element Plus,element-plus/element-plus,"['vue3', 'typescript']",ui-frameworks,https://github.com/element-plus/element-plus,https://github.com/element-plus/element-plus,MIT,2020-07-21 06:51:19,2023-06-15 15:43:11,2023-06-14 17:10:36,4688.0,133.0,9649.0,190.0,5948.0,1079.0,4300.0,20226.0,2023-06-02 05:18:07,2.3.6,,836318.0,100.0,A Vue.js 3 UI Library made by Element team.,54263.0,54263.0,497.0,43,True,1,element-plus,https://www.npmjs.com/package/element-plus,836318.0,,
4,Axios,axios/axios,"['vue2', 'vue3']",http-clients,https://github.com/axios/axios,https://github.com/axios/axios,MIT,2014-08-18 22:30:27,2023-06-13 12:38:29,2023-04-27 23:04:53,1450.0,16.0,10051.0,1199.0,1371.0,393.0,3823.0,100602.0,2023-04-27 23:05:49,1.4.0,,,60.0,Promise based HTTP client for the browser and node.js.,9600746.0,9600746.0,439.0,42,True,1,,,,,
5,xstate,statelyai/xstate,[],state-management,https://github.com/statelyai/xstate,https://github.com/statelyai/xstate,MIT,2015-09-14 15:04:15,2023-06-14 23:11:27,2023-06-11 07:25:48,5252.0,24.0,1091.0,186.0,1721.0,105.0,1074.0,24016.0,2023-06-06 14:02:24,@xstate/immer@0.3.3,,5634563.0,100.0,State machines and statecharts for the modern web.,216255.0,216255.0,330.0,40,True,1,xstate,https://www.npmjs.com/package/xstate,5634563.0,,
6,Bootstrap v4 Integration,bootstrap-vue/bootstrap-vue,"['vue2', 'javascript']",ui-frameworks,https://github.com/bootstrap-vue/bootstrap-vue,https://github.com/bootstrap-vue/bootstrap-vue,MIT,2016-10-08 15:59:35,2023-06-09 14:46:58,2023-01-08 16:38:27,5371.0,,1837.0,299.0,3667.0,153.0,3203.0,14321.0,2022-04-17 12:49:53,2.22.0,,1578671.0,100.0,BootstrapVue provides one of the most comprehensive implementations of Bootstrap v4 for Vue.js. With extensive and..,161928.0,161928.0,355.0,40,True,2,bootstrap-vue,https://www.npmjs.com/package/bootstrap-vue,1578671.0,,
7,Tauri,tauri-apps/tauri,,desktop-apps,https://github.com/tauri-apps/tauri,https://github.com/tauri-apps/tauri,Apache-2.0,2019-07-13 09:09:37,2023-06-15 16:03:39,2023-06-15 11:36:05,3447.0,162.0,1728.0,467.0,3528.0,437.0,2262.0,64623.0,2023-06-14 16:47:39,tauri-cli-v1.4.0,136431.0,24621.0,100.0,"Build smaller, faster, and more secure desktop applications with a web frontend.",15044.0,15044.0,274.0,39,True,1,tauri,https://www.npmjs.com/package/tauri,1883.0,,
8,Bulma,jgthms/bulma,['css'],css-frameworks,https://github.com/jgthms/bulma,https://github.com/jgthms/bulma,MIT,2016-01-23 23:48:34,2023-06-03 11:35:40,2023-06-03 11:35:37,1734.0,10.0,3862.0,603.0,1124.0,192.0,2276.0,47258.0,2022-05-08 13:50:59,0.9.4,707096.0,10398.0,17.0,Modern CSS framework based on Flexbox.,228614.0,228614.0,400.0,39,True,3,,,,,
9,Ant Design Vue,vueComponent/ant-design-vue,['vue3'],ui-frameworks,https://github.com/vueComponent/ant-design-vue,https://github.com/vueComponent/ant-design-vue,,2017-09-20 06:04:01,2023-06-15 16:17:09,2023-06-01 07:03:54,4667.0,47.0,3488.0,305.0,1470.0,159.0,4840.0,18234.0,2023-05-25 14:24:01,4.0.0-rc.5,,414634.0,100.0,An enterprise-class UI components based on Ant Design and Vue.,44655.0,44655.0,239.0,39,True,2,ant-design-vue,https://www.npmjs.com/package/ant-design-vue,414634.0,,
