,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id
0,tailwindcss,tailwindlabs/tailwindcss,['css'],css-frameworks,https://github.com/tailwindlabs/tailwindcss,https://github.com/tailwindlabs/tailwindcss,MIT,2017-10-06 14:59:14,2023-06-08 12:13:22,2023-06-08 12:13:21,5187.0,117.0,3441.0,590.0,2236.0,14.0,2864.0,69204.0,2023-04-25 22:21:44,3.3.2,1172305.0,36634.0,100.0,A utility-first CSS framework for rapid UI development.,5085196.0,5085196.0,266.0,44,True,1,,,,,
1,vuex,vuejs/vuex,['vue3'],state-management,https://github.com/vuejs/vuex,https://github.com/vuejs/vuex,MIT,2015-07-16 04:21:26,2023-05-28 16:22:06,2023-03-09 01:26:52,1209.0,,9444.0,772.0,962.0,87.0,1164.0,28056.0,2021-06-17 15:52:07,4.0.2,,7428429.0,51.0,Centralized State Management for Vue.js.,1186670.0,1186670.0,334.0,43,True,1,vuex,https://www.npmjs.com/package/vuex,7428429.0,1.0,
2,Quasar Framework,quasarframework/quasar,"['vue3', 'javascript']",ui-frameworks,https://github.com/quasarframework/quasar,https://github.com/quasarframework/quasar,MIT,2015-10-05 15:45:36,2023-06-08 13:39:38,2023-06-08 13:39:38,13103.0,298.0,3133.0,472.0,4431.0,385.0,6871.0,23641.0,2023-05-25 12:51:29,@quasar/icongenie-v3.1.0,,505537.0,100.0,Quasar Framework - Build high-performance VueJS user interfaces in record time.,36171.0,36171.0,661.0,43,True,1,quasar,https://www.npmjs.com/package/quasar,505537.0,,
3,Element Plus,element-plus/element-plus,"['vue3', 'typescript']",ui-frameworks,https://github.com/element-plus/element-plus,https://github.com/element-plus/element-plus,MIT,2020-07-21 06:51:19,2023-06-08 14:01:24,2023-06-08 14:01:24,4683.0,142.0,9580.0,190.0,5927.0,1065.0,4286.0,20140.0,2023-06-02 05:18:07,2.3.6,,814419.0,100.0,A Vue.js 3 UI Library made by Element team.,53457.0,53457.0,496.0,43,True,1,element-plus,https://www.npmjs.com/package/element-plus,814419.0,,
4,Axios,axios/axios,"['vue2', 'vue3']",http-clients,https://github.com/axios/axios,https://github.com/axios/axios,MIT,2014-08-18 22:30:27,2023-06-07 09:58:33,2023-04-27 23:04:53,1450.0,16.0,10041.0,1199.0,1370.0,393.0,3818.0,100479.0,2023-04-27 23:05:49,1.4.0,,,60.0,Promise based HTTP client for the browser and node.js.,9539023.0,9539023.0,439.0,42,True,1,,,,,
5,xstate,statelyai/xstate,[],state-management,https://github.com/statelyai/xstate,https://github.com/statelyai/xstate,MIT,2015-09-14 15:04:15,2023-06-08 13:11:06,2023-06-07 08:20:21,5251.0,23.0,1090.0,185.0,1719.0,100.0,1074.0,23973.0,2023-06-06 14:02:24,@xstate/immer@0.3.3,,5767111.0,100.0,State machines and statecharts for the modern web.,215267.0,215267.0,330.0,40,True,1,xstate,https://www.npmjs.com/package/xstate,5767111.0,,
6,Bootstrap v4 Integration,bootstrap-vue/bootstrap-vue,"['vue2', 'javascript']",ui-frameworks,https://github.com/bootstrap-vue/bootstrap-vue,https://github.com/bootstrap-vue/bootstrap-vue,MIT,2016-10-08 15:59:35,2023-05-07 18:48:20,2023-01-08 16:38:27,5371.0,,1836.0,302.0,3666.0,152.0,3203.0,14320.0,2022-04-17 12:49:53,2.22.0,,1552856.0,100.0,BootstrapVue provides one of the most comprehensive implementations of Bootstrap v4 for Vue.js. With extensive and..,161451.0,161451.0,355.0,40,True,2,bootstrap-vue,https://www.npmjs.com/package/bootstrap-vue,1552856.0,,
7,Tauri,tauri-apps/tauri,,desktop-apps,https://github.com/tauri-apps/tauri,https://github.com/tauri-apps/tauri,Apache-2.0,2019-07-13 09:09:37,2023-06-08 16:14:24,2023-06-07 20:54:04,3433.0,159.0,1723.0,467.0,3505.0,436.0,2244.0,64294.0,2023-05-18 12:43:32,cli.rs-v2.0.0-alpha.9,135971.0,24383.0,100.0,"Build smaller, faster, and more secure desktop applications with a web frontend.",14694.0,14694.0,274.0,39,True,1,tauri,https://www.npmjs.com/package/tauri,1722.0,,
8,Bulma,jgthms/bulma,['css'],css-frameworks,https://github.com/jgthms/bulma,https://github.com/jgthms/bulma,MIT,2016-01-23 23:48:34,2023-06-03 11:35:40,2023-06-03 11:35:37,1734.0,11.0,3859.0,602.0,1124.0,191.0,2276.0,47216.0,2022-05-08 13:50:59,0.9.4,705672.0,10377.0,17.0,Modern CSS framework based on Flexbox.,228088.0,228088.0,400.0,39,True,3,,,,,
9,Ant Design Vue,vueComponent/ant-design-vue,['vue3'],ui-frameworks,https://github.com/vueComponent/ant-design-vue,https://github.com/vueComponent/ant-design-vue,,2017-09-20 06:04:01,2023-06-08 07:47:57,2023-06-01 07:03:54,4667.0,50.0,3478.0,305.0,1466.0,154.0,4833.0,18214.0,2023-05-25 14:24:01,4.0.0-rc.5,,407009.0,100.0,An enterprise-class UI components based on Ant Design and Vue.,44459.0,44459.0,239.0,39,True,2,ant-design-vue,https://www.npmjs.com/package/ant-design-vue,407009.0,,
10,pinia,vuejs/pinia,['vue3'],state-management,https://github.com/vuejs/pinia,https://github.com/vuejs/pinia,MIT,2019-11-18 21:05:01,2023-06-07 12:17:51,2023-06-07 12:17:48,1705.0,83.0,804.0,51.0,739.0,24.0,544.0,10619.0,2023-05-18 15:49:52,pinia@2.1.3,,2915220.0,94.0,"Intuitive, type safe, light and flexible Store for Vue using the composition api with DevTools support.",108335.0,108335.0,175.0,39,True,2,pinia,https://www.npmjs.com/package/pinia,2915220.0,,
11,Appolo Client,apollographql/apollo-client,"['vue2', 'vue3']",graphql-clients,https://github.com/apollographql/apollo-client,https://github.com/apollographql/apollo-client,MIT,2016-02-26 20:25:00,2023-06-08 16:23:12,2023-06-05 21:51:16,11677.0,163.0,2513.0,294.0,5763.0,467.0,4244.0,18753.0,2023-05-26 16:31:22,3.7.15,,,35.0,"A fully-featured, production ready caching GraphQL client for every UI framework and GraphQL server.",169218.0,169218.0,821.0,38,True,1,,,,,
12,PrimeVue,primefaces/primevue,"['vue3', 'typescript']",ui-frameworks,https://github.com/primefaces/primevue,https://github.com/primefaces/primevue,MIT,2018-12-04 07:04:14,2023-06-08 11:26:51,2023-06-08 11:26:48,6454.0,1182.0,720.0,56.0,879.0,339.0,2784.0,3856.0,2023-05-31 09:36:54,3.29.2,,397628.0,100.0,Next Generation Vue UI Component Library.,12029.0,12029.0,142.0,38,True,2,primevue,https://www.npmjs.com/package/primevue,397628.0,,
13,Naive UI,tusen-ai/naive-ui,"['vue3', 'typescript']",ui-frameworks,https://github.com/tusen-ai/naive-ui,https://github.com/tusen-ai/naive-ui,MIT,2021-06-04 13:47:28,2023-06-08 15:58:45,2023-06-08 15:57:25,8200.0,70.0,1425.0,83.0,2498.0,476.0,1763.0,12853.0,,,,165978.0,,A Vue 3 Component Library. Fairly Complete. Theme Customizable. Uses TypeScript. Fast.,14829.0,14829.0,244.0,37,True,3,naive-ui,https://www.npmjs.com/package/naive-ui,165978.0,,
14,Relay,facebook/relay,"['vue2', 'vue3']",graphql-clients,https://github.com/facebook/relay,https://github.com/facebook/relay,MIT,2015-08-10 22:09:16,2023-06-08 01:38:16,2023-06-08 01:03:31,8946.0,108.0,1695.0,341.0,2223.0,434.0,1651.0,17797.0,2023-03-08 22:16:55,15.0.0,,,79.0,Relay is a JavaScript framework for building data-driven React applications.,6538.0,6538.0,794.0,36,True,2,,,,,
15,Amplify UI,aws-amplify/amplify-ui,['vue3'],ui-frameworks,https://github.com/aws-amplify/amplify-ui,https://github.com/aws-amplify/amplify-ui,Apache-2.0,2021-03-25 19:11:52,2023-06-08 17:55:19,2023-06-08 16:18:58,2222.0,197.0,190.0,60.0,3065.0,129.0,734.0,654.0,2023-06-07 22:08:17,@aws-amplify/ui-react-notifications@1.0.1,,86742.0,100.0,"Amplify UI is a collection of accessible, themeable, performant React (and more!) components that can connect directly..",39975.0,39975.0,90.0,35,True,3,@aws-amplify/ui-vue,https://www.npmjs.com/package/@aws-amplify/ui-vue,86742.0,,
16,Vuestic UI,epicmaxco/vuestic-ui,"['vue3', 'typescript']",ui-frameworks,https://github.com/epicmaxco/vuestic-ui,https://github.com/epicmaxco/vuestic-ui,MIT,2019-08-03 11:58:26,2023-06-08 12:19:41,2023-06-08 12:19:41,2980.0,133.0,244.0,30.0,1400.0,316.0,1638.0,2764.0,2023-05-26 23:06:24,1.6.5,,8365.0,28.0,Free and Open Source UI Library for Vue 3.,984.0,984.0,93.0,34,True,3,vuestic-ui,https://www.npmjs.com/package/vuestic-ui,8365.0,,
17,vue-devtools,vuejs/devtools,[],dev-tools,https://github.com/vuejs/devtools,https://github.com/vuejs/devtools,MIT,2014-09-29 03:52:07,2023-05-28 16:18:27,2023-04-16 13:45:53,2082.0,2.0,3996.0,520.0,423.0,434.0,1105.0,23699.0,2023-01-20 15:41:33,6.5.0,99880.0,1297.0,84.0,Browser devtools extension for debugging Vue.js applications.,2571.0,2571.0,132.0,33,True,1,,,,,
18,vue-router,vuejs/vue-router,['vue2'],routing,https://github.com/vuejs/vue-router,https://github.com/vuejs/vue-router,MIT,2013-12-11 19:37:46,2023-05-28 16:20:35,2023-05-10 07:37:47,1451.0,2.0,5049.0,515.0,957.0,64.0,2762.0,19000.0,2022-09-06 10:10:34,3.6.5,,10974461.0,90.0,The official router for Vue 2.,,,289.0,32,True,1,vue-router,https://www.npmjs.com/package/vue-router,10974461.0,-1.0,
19,mdb-ui-kit,mdbootstrap/mdb-ui-kit,['vue3'],dnd,https://github.com/mdbootstrap/mdb-ui-kit,https://github.com/mdbootstrap/mdb-ui-kit,MIT,2014-08-18 11:54:00,2023-05-22 10:54:35,2023-05-22 10:53:05,1466.0,2.0,3419.0,786.0,336.0,9.0,1160.0,23384.0,2023-05-22 11:14:34,6.3.1,,,29.0,Bootstrap 5 & Material Design UI KIT.,8739.0,8739.0,118.0,31,True,1,,,,,
20,URQL,urql-graphql/urql,"['vue2', 'vue3']",graphql-clients,https://github.com/urql-graphql/urql,https://github.com/urql-graphql/urql,MIT,2018-01-24 01:44:42,2023-06-08 00:28:42,2023-06-08 00:27:42,2529.0,120.0,406.0,96.0,1326.0,18.0,847.0,8005.0,2023-06-01 22:59:00,@urql/core@4.0.10,,,100.0,The highly customizable and versatile GraphQL client with which you add on features like normalized caching as you grow.,25722.0,25722.0,227.0,31,True,2,,,,,
21,graphql-request,prisma-labs/graphql-request,"['vue2', 'vue3']",graphql-clients,https://github.com/jasonkuhrt/graphql-request,https://github.com/jasonkuhrt/graphql-request,MIT,2017-05-10 20:05:07,2023-06-07 12:41:22,2023-06-07 12:41:20,335.0,52.0,286.0,30.0,262.0,107.0,160.0,5321.0,2023-05-23 16:56:08,6.1.0,,,30.0,Minimal GraphQL client supporting Node and browsers for scripts or simple apps.,185256.0,185256.0,82.0,31,True,2,,,,,jasonkuhrt/graphql-request
22,router,vuejs/router,['vue3'],routing,https://github.com/vuejs/router,https://github.com/vuejs/router,MIT,2019-02-07 18:09:43,2023-06-07 12:05:23,2023-06-07 12:05:20,2207.0,53.0,952.0,49.0,1056.0,31.0,700.0,2950.0,2023-05-29 09:01:01,4.2.2,,2580839.0,54.0,The official router for Vue.js.,,,187.0,31,True,3,router,https://www.npmjs.com/package/router,2580839.0,,
23,vue-resource,pagekit/vue-resource,['vue2'],http-clients,https://github.com/pagekit/vue-resource,https://github.com/pagekit/vue-resource,MIT,2014-02-07 23:07:56,2022-12-08 21:37:18,2021-06-14 12:02:28,483.0,,1615.0,261.0,142.0,83.0,453.0,10130.0,2021-06-14 12:05:55,1.5.3,,,53.0,The HTTP client for Vue.js.,128517.0,128517.0,26.0,30,True,3,,,,,
24,CoreUI,coreui/coreui,['bootstrap5'],css-frameworks,https://github.com/coreui/coreui,https://github.com/coreui/coreui,MIT,2018-03-27 11:09:56,2023-06-06 09:59:54,2023-01-31 13:33:25,22144.0,,187.0,24.0,441.0,3.0,131.0,649.0,2022-12-29 15:06:55,4.2.6,3378.0,56.0,77.0,Open Source UI Kit built on top of Bootstrap 5 and plain JavaScript without any additional libraries like jQuery.,24878.0,24878.0,1527.0,30,True,3,,,,,
