,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id
0,tailwindcss,tailwindlabs/tailwindcss,['css'],css-frameworks,https://github.com/tailwindlabs/tailwindcss,https://github.com/tailwindlabs/tailwindcss,MIT,2017-10-06 14:59:14,2023-06-01 15:54:32,2023-06-01 11:24:53,5177.0,116.0,3437.0,594.0,2224.0,10.0,2855.0,69027.0,2023-04-25 22:21:44,3.3.2,1141824.0,35682.0,100.0,A utility-first CSS framework for rapid UI development.,5007107.0,5007107.0,266.0,44,True,1,,,,,
1,Quasar Framework,quasarframework/quasar,"['vue3', 'javascript']",ui-frameworks,https://github.com/quasarframework/quasar,https://github.com/quasarframework/quasar,MIT,2015-10-05 15:45:36,2023-06-01 14:07:26,2023-06-01 14:07:25,13096.0,295.0,3131.0,472.0,4425.0,384.0,6868.0,23607.0,2023-05-25 12:51:29,@quasar/icongenie-v3.1.0,,502564.0,100.0,Quasar Framework - Build high-performance VueJS user interfaces in record time.,35890.0,35890.0,661.0,43,True,1,quasar,https://www.npmjs.com/package/quasar,502564.0,,
2,Element Plus,element-plus/element-plus,"['vue3', 'typescript']",ui-frameworks,https://github.com/element-plus/element-plus,https://github.com/element-plus/element-plus,MIT,2020-07-21 06:51:19,2023-06-01 12:12:04,2023-05-29 12:17:36,4665.0,158.0,9483.0,192.0,5907.0,1059.0,4262.0,20062.0,2023-05-19 12:11:52,2.3.5,,734743.0,100.0,A Vue.js 3 UI Library made by Element team.,52702.0,52702.0,492.0,43,True,1,element-plus,https://www.npmjs.com/package/element-plus,734743.0,,
3,Axios,axios/axios,"['vue2', 'vue3']",http-clients,https://github.com/axios/axios,https://github.com/axios/axios,MIT,2014-08-18 22:30:27,2023-05-31 10:35:34,2023-04-27 23:04:53,1450.0,16.0,10036.0,1200.0,1367.0,392.0,3816.0,100383.0,2023-04-27 23:05:49,1.4.0,,,60.0,Promise based HTTP client for the browser and node.js.,9473532.0,9473532.0,439.0,42,True,1,,,,,
4,vuex,vuejs/vuex,['vue3'],state-management,https://github.com/vuejs/vuex,https://github.com/vuejs/vuex,MIT,2015-07-16 04:21:26,2023-05-28 16:22:06,2023-03-09 01:26:52,1209.0,1.0,9444.0,772.0,962.0,87.0,1164.0,28050.0,2021-06-17 15:52:07,4.0.2,,7284991.0,51.0,Centralized State Management for Vue.js.,1183414.0,1183414.0,334.0,42,True,1,vuex,https://www.npmjs.com/package/vuex,7284991.0,,
5,xstate,statelyai/xstate,[],state-management,https://github.com/statelyai/xstate,https://github.com/statelyai/xstate,MIT,2015-09-14 15:04:15,2023-06-01 14:55:54,2023-05-28 17:48:29,5248.0,25.0,1089.0,186.0,1708.0,100.0,1074.0,23933.0,2023-04-26 16:46:52,xstate@4.37.2,,5789845.0,100.0,State machines and statecharts for the modern web.,214045.0,214045.0,329.0,40,True,1,xstate,https://www.npmjs.com/package/xstate,5789845.0,,
6,Bootstrap v4 Integration,bootstrap-vue/bootstrap-vue,"['vue2', 'javascript']",ui-frameworks,https://github.com/bootstrap-vue/bootstrap-vue,https://github.com/bootstrap-vue/bootstrap-vue,MIT,2016-10-08 15:59:35,2023-05-07 18:48:20,2023-01-08 16:38:27,5371.0,,1837.0,302.0,3666.0,151.0,3203.0,14316.0,2022-04-17 12:49:53,2.22.0,,1512903.0,100.0,BootstrapVue provides one of the most comprehensive implementations of Bootstrap v4 for Vue.js. With extensive and..,160982.0,160982.0,355.0,40,True,2,bootstrap-vue,https://www.npmjs.com/package/bootstrap-vue,1512903.0,,
7,Tauri,tauri-apps/tauri,,desktop-apps,https://github.com/tauri-apps/tauri,https://github.com/tauri-apps/tauri,Apache-2.0,2019-07-13 09:09:37,2023-06-01 13:22:43,2023-06-01 03:04:14,3414.0,141.0,1714.0,470.0,3481.0,441.0,2212.0,64090.0,2023-05-18 12:43:32,cli.rs-v2.0.0-alpha.9,117699.0,21189.0,100.0,"Build smaller, faster, and more secure desktop applications with a web frontend.",14451.0,14451.0,271.0,39,True,1,tauri,https://www.npmjs.com/package/tauri,1573.0,,
8,Bulma,jgthms/bulma,['css'],css-frameworks,https://github.com/jgthms/bulma,https://github.com/jgthms/bulma,MIT,2016-01-23 23:48:34,2023-05-24 08:32:52,2023-05-24 08:32:49,1733.0,12.0,3855.0,602.0,1124.0,191.0,2274.0,47193.0,2022-05-08 13:50:59,0.9.4,704218.0,10356.0,17.0,Modern CSS framework based on Flexbox.,227474.0,227474.0,400.0,39,True,3,,,,,
9,Ant Design Vue,vueComponent/ant-design-vue,['vue3'],ui-frameworks,https://github.com/vueComponent/ant-design-vue,https://github.com/vueComponent/ant-design-vue,,2017-09-20 06:04:01,2023-06-01 14:01:55,2023-06-01 07:03:54,4667.0,51.0,3478.0,304.0,1461.0,153.0,4826.0,18192.0,2023-05-25 14:24:01,4.0.0-rc.5,,400595.0,100.0,An enterprise-class UI components based on Ant Design and Vue.,44227.0,44227.0,239.0,39,True,2,ant-design-vue,https://www.npmjs.com/package/ant-design-vue,400595.0,,
10,pinia,vuejs/pinia,['vue3'],state-management,https://github.com/vuejs/pinia,https://github.com/vuejs/pinia,MIT,2019-11-18 21:05:01,2023-05-28 16:57:20,2023-05-24 08:49:04,1701.0,86.0,803.0,52.0,739.0,24.0,543.0,10569.0,2023-05-18 15:49:52,pinia@2.1.3,,2852645.0,94.0,"Intuitive, type safe, light and flexible Store for Vue using the composition api with DevTools support.",105020.0,105020.0,174.0,39,True,2,pinia,https://www.npmjs.com/package/pinia,2852645.0,,
11,Appolo Client,apollographql/apollo-client,"['vue2', 'vue3']",graphql-clients,https://github.com/apollographql/apollo-client,https://github.com/apollographql/apollo-client,MIT,2016-02-26 20:25:00,2023-05-31 16:54:01,2023-05-30 16:31:59,11670.0,163.0,2510.0,294.0,5745.0,470.0,4237.0,18739.0,2023-05-26 16:31:22,3.7.15,,,35.0,"A fully-featured, production ready caching GraphQL client for every UI framework and GraphQL server.",168722.0,168722.0,821.0,38,True,1,,,,,
